class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,61820,,2130706432,566,0,0,0,0,0,6626,125052,1576354,1713176,638250,34438,4508,1644524,0,0,0,3608,4942,3693778,3293778,488716,357596,0,0,0,0,2736,416,0,0,0,0,0,2118,1245664,2624106,226516,0,1706,486,650,1000,46378,4046202,1980,2,0,0,1022466,1194956,421774,300742,210442,165876,194566,565978,21604,0,4186622,40,592,926,32,1644524,39634,290646,197046,140100,124740,142140,,,,,,76120,61819.2,4186622,4186622,4202416,30229,4676,52496,551760,4098404,1209600,136796,2,38,0,3726560.64,0,369372.48,0,448,0,32,35402,519666,1699238,1336760,465426,35332,5880,668,4,10,4186622,,4834,614,113234,155462,129986,2509124,1134956,49700,494,0,824,1482,3687550,353032,0,1634,0,14,3745050,2370,290,0,0,0,0,0,0,0,0,22450,50468,21550,0,0,87280,15012,16004620,1638542,200328,3578,0,0,11507490,1026.3,1322,386336,824568,759138,413026,715080,479208,233492,116080,164330,7146,0,0
neg,10538,,246,,0,0,0,0,0,4522,42942,226962,297334,37698,0,0,238968,0,0,0,3420,4610,590020,565366,47194,17046,0,0,0,0,304,86,30146,13298,9372,13998,5804,68040,157966,153386,157448,0,2300,122,156,1410,90138,515044,288,0,0,0,211600,289386,62996,27482,11974,3480,1990,550,0,0,640722,8,16,1194,0,238968,4156,23224,23846,,,,,,,,,46220,10538.52,640722,640722,642170,2259,157716,63462,639260,609458,1209600,0,,,,568745.28,0,38296.32,0,0,0,0,15604,114644,332214,137270,7870,1582,274,0,,4,640722,,2638,90,458,85616,21176,318800,174486,6114,80,0,,,,,,,,,,312,58,0,0,0,0,0,0,0,0,1988,910,338,0,0,11566,1854,4166920,422324,15928,2560,0,0,9538530,274.5,238,43842,48996,48080,39340,339054,77624,10544,1676,302,0,0,0
neg,82302,,2130706432,,0,0,0,0,0,0,996,37080,4065460,1754430,141370,4284,2394076,0,0,0,0,0,5188724,4433192,944818,684402,0,0,0,0,0,0,0,0,0,0,0,28996,286620,4956948,731056,0,4364,1964,1910,3220,89824,5900072,2242,24,0,0,1816836,1853320,620772,447160,344080,296338,341114,239068,44926,6,6134172,266,1734,1736,0,2394076,72908,404306,537118,214840,190880,173020,168920,172140,,,,17140,82302.56,6134172,6134172,6138992,35975,315554,2054,78080,6003620,1209600,0,,,,4980667.2,0,1014460.8,0,818,0,0,0,8838,1713344,3359406,861978,50930,8672,452,,68,6134172,,7720,790,135054,783620,316548,2691584,2029574,38480,250,0,,,,,,,,,,3724,86,0,0,0,0,0,0,0,0,44722,35310,19650,0,0,150094,22530,61828480,8418296,59240,1768,0,0,40187050,1599.92,1730,1035652,1494322,548700,241960,574662,772284,786864,305900,232856,10420,0,0
neg,602,0,254,,0,0,0,0,0,0,9354,40250,28466,2364,0,0,34434,0,0,0,2720,3956,82948,68872,223190,6858,0,0,0,0,38,132,0,0,0,0,0,0,0,39768,40666,0,2236,768,790,2256,800,62296,8460,2828,0,0,61334,10882,4198,1518,696,378,422,742,104,160,308984,0,6,28,0,34434,1058,209024,13564,,,,,,,,,221960,601.53,308984,308984,305808,242,0,29888,308000,80722,1209600,2418,,,,38485.44,6841.92,34079.04,24,88,0,0,7258,11610,34872,17950,3926,4004,814,0,,6,308984,0,1464,66,1432,13490,4964,17750,36476,4760,32,0,,,,,,,,,,336,108,0,0,0,6846,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,164,43212,12788,4390,1348,2918,2630,3132,4042,5922,52,0,0
neg,52820,,0,,0,0,0,0,0,0,492,332882,2331010,648430,44630,340,1624696,0,0,0,0,0,2935138,2562596,524074,339196,0,0,0,0,0,0,0,0,0,0,0,105522,851130,2076798,324334,0,1824,620,1110,112354,2746380,495496,0,0,0,0,1067628,874428,271192,214620,193984,179220,172806,372286,11620,0,3459578,202,958,314,0,1624696,51054,321102,201038,194560,192580,,,,,,,132500,52820.58,3459578,3459578,3473876,23652,325408,101744,1035900,3357784,1209600,0,,,,2955858.24,0,400069.44,0,0,0,0,0,39018,836110,1968058,490972,18880,4602,144,,0,3459578,,3384,442,40398,176100,163392,1860906,1098362,14668,132,0,,,,,,,,,,1670,106,0,0,0,0,0,0,0,0,26996,56776,8732,0,0,140936,18102,4992200,1171150,0,0,0,0,2820570,1371.12,982,417306,615566,555694,244764,389090,256012,210956,167752,455734,44910,0,0
neg,41592,,2130706436,1582,0,0,0,0,0,0,4634,281688,2601896,930406,36798,4,1810762,0,0,0,0,0,3284144,2506744,922824,574132,0,0,0,0,814,252,0,0,0,0,0,5632,379224,307154,3163416,0,5378,1356,2686,4140,159992,3680158,1698,18,0,0,1807608,775454,364006,243664,175800,158598,313268,17028,0,0,4209494,0,520,120,22,1810762,74734,292722,620406,261020,261040,287580,,,,,,91700,41592.14,4209494,4209494,4197578,14994,11606,42896,558760,3855426,1209600,224724,2,124,0,2988110.4,0,858875.52,0,2376,0,0,0,89870,552446,1750288,1238324,171728,46224,6546,86,130,4209494,,14400,2208,31034,811458,217008,1962990,805540,10788,0,0,4318,588,2941410,53252,0,127598,0,8,3049808,9646,818,0,0,0,0,0,0,0,0,51856,18688,8754,0,0,140068,38698,6192200,1133110,0,0,0,0,2706720,3664.24,4732,946936,1117240,604146,171446,270892,238276,144902,103624,239856,18108,0,0
neg,362210,0,214,190,0,0,0,0,0,0,85806,1179010,395306,9048,696,0,14257318,14492,296,598,736474,1303960,26469322,24097556,19964590,2474534,0,0,0,0,186,26,0,0,0,0,0,0,494,1218178,451194,0,5578,5420,5610,9252,11324,355140,1277542,0,0,0,735702,445016,190766,85622,56652,38154,28298,25372,13884,50400,47170254,458,176,4458,6,14257318,399330,16502096,3454316,572320,586380,544180,540920,541740,509040,461200,567180,483560,362209.81,47170254,47170254,2749158,6877,26,98044,1185560,1671512,1209600,73576,4,22,0,24835329.6,0,4383118.08,268,1078,0,0,4542,172872,719386,410550,157206,87738,61188,56384,38,62,47170254,0,3898,624,118732,121122,80940,814208,521674,8650,18,0,416,46,1479454,307232,0,4,0,0,1481004,3324,118,0,0,0,0,0,0,0,0,209554,5096,920,4411724,645848,82790,12302,2680,1144,2759772,21496,0,0,2209810,1153.7,1180,233938,360120,358694,136896,194620,74452,81732,227634,1780,0,0,0
neg,6746,,60,36,0,0,0,0,0,0,218,131930,262714,26764,62,0,205672,0,0,0,0,0,406560,363018,88864,27166,0,0,0,0,52,12,0,0,0,0,0,9668,166522,232152,13346,0,720,200,222,406,94844,324522,774,0,0,0,204840,123820,48562,26564,10608,4966,2212,116,0,0,495580,28,130,208,0,205672,5790,51678,36900,,,,,,,,,87140,6745.61,495580,495580,487728,1619,0,48296,493480,421688,1209600,11712,0,26,0,365231.04,279.36,55595.52,0,0,0,0,0,62288,239972,111654,6414,1170,190,0,6,10,495580,,1340,144,582,14282,14470,123234,256792,10682,162,0,86,60,358660,78560,48,1456,0,0,370570,514,76,0,0,0,278,0,0,0,0,3230,3624,822,0,0,12016,2038,31500,3222,0,0,0,0,1365580,442.26,420,60252,67258,32644,15298,37826,118200,34196,23604,31626,784,0,0
neg,28436,,2092,1974,0,0,0,0,0,0,123452,1506820,2559180,1612974,12300,0,2544274,0,0,0,1584,2292,5105706,4381958,1060732,663678,0,0,30392,0,5850,1396,0,0,0,0,0,0,1773116,4041608,2,0,3408,1600,2808,109214,3712618,1968504,16574,0,0,0,3658706,1321360,407602,187034,101486,63486,56698,18354,0,0,6168488,556,750,3826,52,2544274,103134,384284,675576,108180,179500,240120,201780,314880,,,,9860,28435.83,6168488,6168488,6182648,18225,163424,8118,111940,5814726,1209600,361258,0,568,0,3724096.32,143373.12,1931049.6,0,0,0,0,4354,268022,1522416,2315634,1598648,100102,5406,144,176,288,6168488,,4876,682,181056,1649034,313878,1903070,1662528,98382,1212,8,3014,4010,3113472,267322,0,1212,0,58,3922170,13536,768,0,0,12590,151376,0,0,0,0,36942,1808,422,0,0,112862,42560,3536460,722908,3483086,28916,0,0,0,1727.74,1854,2217184,2671066,813322,25762,20462,38504,26820,1478,128,0,0,0
neg,40064,,116,86,0,0,0,0,0,0,83970,1081206,1287262,124070,8864,0,1420534,0,0,0,0,0,2301244,2016656,639922,222236,0,0,0,0,208,68,0,0,0,0,0,28914,1189076,1223046,144336,0,1734,742,870,1366,5486,2572064,1502,0,0,1608,898584,615494,216634,169014,149328,226156,307082,3080,0,0,2941748,458,432,318,16,1420534,37182,399334,234256,275200,244040,,,,,,,113960,40064.36,2941748,2941748,2930158,16076,1048,47840,515700,2585372,1209600,72384,0,118,0,2187262.08,0,394791.36,0,430,0,0,3030,348994,1394776,776972,55644,4774,1156,26,758,764,2941748,,4758,340,7294,230656,146066,1740074,447814,8328,42,0,200,184,1998354,68188,0,2060,0,0,2217640,1616,172,0,0,0,0,0,0,0,0,18444,32280,6184,0,0,88636,14914,192260,35038,0,0,0,0,10480750,1043.08,1030,414188,415744,316006,148392,303618,305442,233168,170742,265362,12710,0,0
neg,26,,28,28,0,0,0,0,0,0,86,2650,9370,200,0,0,5222,0,0,0,0,0,20720,14310,20982,2770,0,0,0,0,94,26,0,0,0,0,0,0,12306,0,0,0,170,32,34,42,438,11010,580,0,0,0,11066,904,212,84,18,20,2,0,0,0,41714,2,4,0,0,5222,340,15066,5888,,,,,,,,,20780,26.6,41714,41714,48056,20,0,3978,41480,12306,1209600,1446,12,10,0,5425.92,0,6850.56,0,0,0,0,0,2126,5656,3484,598,410,32,0,2,18,41714,,194,44,42,172,1642,3858,4704,1480,170,0,44,118,5030,52,0,0,0,14,6286,96,70,0,0,0,0,0,0,0,0,318,12,2,0,0,338,82,6280,630,0,0,0,0,0,120.22,120,7438,4392,394,54,28,0,0,0,0,0,0,0
neg,1104,,26,,0,0,0,0,0,1246,7434,67288,23034,0,0,0,40692,0,0,0,2794,4476,79914,60852,77526,9500,0,0,0,0,52,72,0,0,0,0,0,0,0,50508,48494,0,1512,356,520,3142,5400,87976,96,0,0,0,57330,27400,11436,1450,494,242,164,472,14,0,160404,40,26,4,0,40692,1330,49904,26804,,,,,,,,,75940,1103.97,160404,160404,158404,314,392,14942,159120,99002,1209600,0,,,,51266.88,8448.96,38101.44,8,102,10,1486,7490,35842,51522,2056,454,142,0,0,,0,160404,,1314,60,2476,3330,17934,72374,1514,0,0,0,,,,,,,,,,224,112,0,0,0,8452,0,0,0,0,1408,180,26,44594,6690,1676,238,197760,20674,63680,284,0,0,104460,179.78,216,48064,10914,4580,1948,4866,10006,8316,10258,50,0,0,0
neg,12,0,12,6,0,0,0,0,0,0,6,2010,3514,0,0,0,1912,0,0,0,0,0,9750,8416,7580,332,0,0,0,0,4,16,0,0,0,0,0,0,0,0,5530,0,38,0,6,672,338,160,4316,0,0,0,4008,396,126,58,56,44,408,100,196,138,17340,0,8,0,0,1912,140,6414,1152,,,,,,,,,7460,11.55,17340,17340,18618,25,0,1666,17220,5564,1209600,286,2,0,0,1914.24,233.28,2408.64,0,4,0,0,0,1364,1586,1506,1070,4,0,0,2,6,17340,0,1040,14,14,788,1046,298,1642,672,16,0,2,86,2158,178,0,0,0,0,2192,28,64,0,0,50,336,0,0,0,0,124,0,0,0,0,52,18,2040,196,18190,18,0,0,0,0.82,32,3798,1456,44,18,44,34,52,84,0,0,0,0
neg,8,,0,0,0,0,0,0,0,464,1828,3062,3252,0,0,0,3418,0,110,0,220,662,8044,6044,16468,352,0,0,0,0,2,16,0,0,0,0,0,0,0,0,8606,0,1302,24,8,26,4076,3170,0,0,0,0,7538,332,78,176,32,22,320,108,0,0,24744,0,8,0,0,3418,134,14704,1726,,,,,,,,,16300,7.82,24744,24744,25752,20,76,2334,24640,8606,1209600,206,0,4,0,1447.68,106.56,5891.52,0,14,0,350,320,4364,2820,448,304,0,0,0,0,54,24744,,1228,8,72,44,618,1292,4842,456,46,0,0,18,874,74,0,0,0,0,1684,38,64,0,0,10,154,0,0,0,0,136,0,0,100,102,16,8,1380,198,5596,8,0,0,0,441.18,48,7392,1030,34,22,34,36,18,40,0,0,0,0
neg,29952,,948,866,0,0,0,0,0,0,13352,150724,1077210,610926,37138,5368,866752,0,0,0,0,0,1658556,1404826,329104,214652,0,0,0,0,3542,470,0,0,0,0,0,38246,1591638,212882,51952,0,1802,1832,1754,7646,1280408,598470,2806,0,0,0,583982,433292,143560,110676,89272,71870,85612,273220,103116,118,1988006,14,10,12,12,866752,25974,177690,150788,186260,,,,,,,,138940,29952.11,1988006,1988006,1988836,15615,1288,74988,774460,1894718,1209600,65152,0,72,0,1680860.16,0,212539.2,0,0,0,0,0,71726,517702,908634,379954,14824,1770,108,8,12,1988006,,3190,388,34422,101604,130512,1163978,439672,20662,290,0,1166,1934,1645804,424,0,20,0,26,1696312,1338,270,0,0,0,0,0,0,0,0,13808,17176,3786,0,0,65746,12000,179480,38426,302746,1862,0,0,28952120,760.8,872,224322,430928,214970,92192,178088,150298,146342,132788,294454,30336,0,0
neg,42954,,450,408,0,0,0,0,0,0,650,132984,1654242,1099362,90592,10858,1233660,0,0,0,0,0,2662264,2224108,796934,352966,0,0,0,0,602,162,0,0,0,0,0,27096,729390,1974272,257930,0,5470,11048,21966,390132,2121588,438358,126,0,0,0,1148196,705022,214366,160240,124308,110114,188030,338412,0,0,3460036,814,946,1262,8,1233660,37152,464742,327398,289740,269380,,,,,,,229160,42953.3,3460036,3460036,3436696,19413,1986,98202,1030640,2988688,1209600,95290,2,98,0,2359313.28,0,627728.64,0,0,0,0,0,458,501088,1552168,867960,58650,7898,466,282,290,3460036,,6014,668,155826,255882,238268,1788574,529662,13726,68,0,700,372,2223520,138640,0,24194,0,32,2400434,2888,284,0,0,0,0,0,0,0,0,23180,52208,16080,0,0,77862,13526,5024460,556078,0,0,0,0,14077180,1386.24,1632,661188,472204,283674,149610,297366,330064,248880,197380,331152,17170,0,0
neg,6018,,2130706434,258,0,0,0,0,0,0,582,52620,714136,982214,216288,4122,909230,0,0,0,0,0,1944600,1768128,213636,148432,0,0,114180,0,5080,234,0,0,0,0,0,0,81148,246700,1642114,0,1100,286,588,998,16208,1949970,812,0,0,0,1375394,271928,79178,74742,78380,55870,34280,190,0,0,2158464,176,1258,936,20,909230,24578,75290,137690,121560,,,,,,,,89180,6018.39,2158464,2158464,2173766,4612,3610,93600,945540,1969962,1209600,62608,2,162,0,947241.6,76215.36,944580.48,0,458,0,0,0,398,81834,244658,795210,770806,76538,518,112,120,2158464,,2686,446,40904,924236,107848,523240,358106,12486,10,0,334,562,95584,4986,0,604,0,10,1006690,10910,188,0,0,1520,77044,0,0,0,0,12980,452,322,0,0,8334,1652,14469200,1629418,561550,19826,0,0,0,842.76,940,1059722,805642,37656,13230,33008,17116,3106,408,74,0,0,0
neg,1410,,2130706432,6,0,0,0,0,0,0,56,2050,73088,2940,0,0,34396,0,0,0,0,0,72818,64658,15020,5724,0,0,0,0,8,4,0,0,0,0,0,0,61764,16370,0,0,128,18,38,30,3084,74836,0,0,0,0,33422,34206,7902,2274,300,30,0,0,0,0,87858,0,2,50,0,34396,806,9268,5728,,,,,,,,,14880,1410.42,87858,87858,89402,311,0,8626,87620,78134,1209600,1316,2,0,0,69875.52,0,8170.56,0,20,0,0,0,166,18020,59722,150,76,0,0,0,6,87858,,132,22,1674,1182,1362,38826,33986,946,4,0,12,10,70236,54476,0,14,0,56,70292,100,24,0,0,0,0,0,0,0,0,530,12,12,0,0,672,186,461780,46174,0,0,0,0,410430,90.12,56,8748,5662,3100,1376,3944,55188,116,0,0,0,0,0
neg,49852,,26,26,0,0,0,0,0,0,26450,804522,2288938,503360,32120,2,1536774,0,0,0,0,0,3483986,3152510,498366,206402,0,0,0,0,298,94,0,0,0,0,0,14444,725088,784902,2130958,0,2962,1012,1440,104384,2547214,996508,1872,0,0,0,1321730,876828,451892,332900,251142,262478,158422,0,0,0,3983780,0,38,80,40,1536774,27190,236084,253390,117220,171140,150180,,,,,,45740,49851,3983780,3983780,3917242,20203,4536,27976,337640,3655392,1209600,101234,2,136,0,3017339.52,0,634358.4,0,0,0,0,2534,230088,1379362,1556664,442946,38098,5362,338,16,22,3983780,,5812,758,1848,337090,254466,2437934,603298,13626,560,0,40,432,3053714,27908,0,32690,0,10,3085668,4480,348,0,0,0,0,0,0,0,0,19994,47404,8536,0,0,71670,9918,97540,13582,0,0,0,0,9851000,1656.26,1876,674322,783050,393992,203628,436390,424992,378758,191964,164536,3760,0,0
neg,80014,,1870,1520,0,0,0,0,0,0,31656,1153870,3379970,664914,10678,0,2264278,0,0,0,916,1394,4747126,4136670,1051204,523336,0,0,0,0,616,1956,0,0,0,0,0,90422,2207238,535996,2407432,0,2884,708,1700,63706,3848862,1321596,1632,0,0,0,1884214,1604638,852918,421554,235262,169904,72598,0,0,0,5800022,0,1186,1294,46,2264278,69464,624792,423168,232200,189480,219220,213100,,,,,188600,80013.03,5800022,5800022,5814836,24679,3512,90076,951240,5241088,1209600,131170,0,172,0,4515154.56,0,721979.52,0,0,0,0,15038,247884,2777114,1745560,423768,26370,4946,408,10,22,5800022,,6922,966,195918,419572,348744,3991628,262874,14364,100,0,1770,4544,4527386,98100,0,296,0,16,4552856,3942,84,0,0,0,0,0,0,0,0,35704,60462,14856,0,0,160080,26194,36320,7486,0,0,0,0,2054990,2104.88,2028,776114,731060,558316,382936,1027122,975704,556786,175924,57126,0,0,0
neg,38742,,2130706432,668,0,0,0,0,0,0,238,650288,2544218,656128,1854,0,1573524,0,0,0,0,0,3709904,3209700,751378,379978,0,0,0,0,938,232,0,0,0,0,0,0,2368588,276396,1207742,0,5128,3184,4940,10186,153762,3675200,326,0,0,0,2018630,946448,356840,217824,161956,116442,34586,0,0,0,4462308,0,6,754,2,1573524,56702,338256,410900,219120,202680,187680,,,,,,132600,38742.98,4462308,4462308,4446064,14479,24106,76174,821540,3852726,1209600,182158,2,194,0,2927198.4,0,921520.32,88,1644,0,0,0,109618,1356134,1963312,398848,20566,4172,76,68,72,4462308,,6908,756,74164,708034,202242,2004486,820650,35272,212,2,924,534,2795164,25840,2,22286,0,22,2984200,3362,330,0,0,0,0,0,0,0,0,31868,17522,7992,0,0,136622,29168,13262200,1385906,0,0,0,0,0,1511.8,1734,979020,1196250,504856,190994,392238,359206,165400,45374,19278,110,0,0
neg,38274,,556,478,0,0,0,0,0,0,242,47218,1899186,818832,68240,36,1399128,0,0,0,0,0,2460778,2127328,842872,283248,0,0,0,0,648,138,0,0,0,0,0,131082,670798,1173072,858802,0,2948,2514,3330,7572,78664,2737708,1016,2,0,0,1218496,449218,245084,265572,303000,325708,26676,0,0,0,3304016,0,42,208,8,1399128,45620,513962,326548,200480,467460,,,,,,,170680,38274.43,3304016,3304016,3157370,17054,228,85288,880380,2833754,1209600,99370,0,134,0,2138532.48,0,693538.56,44,860,0,0,0,3226,295190,1695524,786946,46302,5718,848,4,14,3304016,,3388,334,51246,371726,260022,1531882,607970,6932,254,0,990,354,2138060,2846,0,3972,0,0,2168942,2078,904,0,0,0,0,0,0,0,0,21600,44182,6946,0,0,76066,20928,15000,2168,0,0,0,0,0,1057.56,954,723048,538986,291258,124692,235010,171716,151436,120710,392036,84862,0,0
neg,4892,,178,168,0,0,0,0,0,0,358,109938,201722,10720,0,0,150914,0,0,0,0,0,380184,350484,102214,17934,0,0,0,0,120,82,0,0,0,0,0,0,120410,34068,168260,0,1628,102,186,600,132052,188122,48,0,0,0,127250,109754,40196,20004,11300,5694,4528,4004,8,0,482520,60,132,254,6,150914,3118,77000,25056,,,,,,,,,101320,4892.6,482520,482520,482504,1331,664,47556,481440,322738,1209600,8344,0,22,0,250824.96,0,70312.32,0,0,0,0,0,47650,188336,81404,4342,904,102,0,44,112,482520,,1860,84,148,10154,24406,78344,201388,5790,560,4,298,222,234256,35896,0,970,0,50,255236,334,86,0,0,0,0,0,0,0,0,1730,2636,590,0,0,8978,1854,88500,12754,0,0,0,0,0,229.8,220,74670,40290,18986,10408,22982,27148,43842,69426,14986,0,0,0
neg,40274,,98,94,0,0,0,0,0,0,338,373034,1810786,365060,27698,3122,1082946,0,0,0,0,0,2370608,2150204,281878,183536,0,0,0,0,236,54,0,0,0,0,0,27250,1386854,148136,1017798,0,1290,436,708,27908,1555886,993716,94,0,0,0,870412,647154,281160,180238,137492,124340,200260,138982,0,0,2652902,56,638,120,12,1082946,22088,146056,134420,122480,137860,,,,,,,17800,40273.21,2652902,2652902,2637996,16386,7544,20914,229420,2580038,1209600,72064,2,64,0,2327091.84,0,251329.92,0,0,0,0,0,25034,1054216,1134802,344626,17690,3446,224,42,62,2652902,,2924,438,26964,223680,85286,1996276,234764,9576,130,0,136,128,2278652,59806,0,16596,0,12,2345204,1632,52,0,0,0,0,0,0,0,0,12514,43380,8786,0,0,88262,13250,61640,22944,0,0,0,0,1016580,821.66,852,271454,442856,313326,182178,466482,587110,271706,38270,6414,242,0,0
neg,38764,,222,148,0,0,0,0,0,0,296,416098,1799416,333288,22300,2116,1251302,0,0,0,0,0,2317530,2070996,363142,202534,0,0,0,0,166,94,0,0,0,0,0,77520,1449072,458588,588334,0,1298,242,484,54136,1593126,924138,90,0,0,0,939600,491970,267170,221422,179134,147292,150002,176524,400,0,2681096,8,424,106,2,1251302,33966,222302,139696,173320,148780,,,,,,,36420,38763.31,2681096,2681096,2684908,17328,8624,23364,256160,2573514,1209600,66458,0,86,0,2352347.52,0,219549.12,0,0,0,0,0,24478,948796,1337722,243780,15684,2922,132,0,6,2681096,,3160,424,56124,89978,131572,2050554,231458,10208,36,0,296,346,1845822,67370,196,708,0,0,2372120,1528,86,0,0,0,0,0,0,0,0,17890,35802,7128,0,0,48006,13280,1672040,253052,0,0,0,0,1052370,730.86,960,235064,518150,426268,226314,523180,416888,156402,44216,26942,90,0,0
neg,8,0,0,,0,0,0,0,0,0,2254,1196,1786,0,0,0,1592,0,66,0,78,158,7798,6252,9774,362,0,0,0,0,10,2,0,0,0,0,0,0,0,0,5236,0,1134,2,2,12,0,2892,1194,0,0,0,4058,176,48,46,270,488,74,44,32,0,17678,0,2,0,0,1592,108,8106,1602,,,,,,,,,9680,8.07,17678,17678,18600,26,74,1704,17580,5276,1209600,0,,,,1435.2,213.12,2543.04,2,18,0,0,2302,456,1216,1124,138,0,0,0,,0,17678,0,1108,14,8,12,626,1698,1412,266,92,0,,,,,,,,,,22,52,0,0,40,192,0,0,40,996,120,0,0,0,130,24,6,2220,418,0,6,0,0,0,86.2,38,3902,1134,60,10,30,28,24,48,0,0,0,0
neg,1726,,126,114,0,0,0,0,0,0,88,30900,63248,3366,0,0,42698,0,0,0,0,0,89290,83526,11242,4300,0,0,0,0,122,40,0,0,0,0,0,0,38716,7186,51700,0,2224,6,18,48,21586,73720,0,0,0,0,38468,45514,8520,3306,616,736,432,10,0,0,100550,2,2,1934,0,42698,908,7024,4196,,,,,,,,,11080,1725.85,100550,100550,106890,345,0,9954,100420,97602,1209600,1574,0,10,0,89843.52,0,5528.64,0,0,0,0,0,1350,90116,5114,818,168,36,0,10,14,100550,,2274,20,34,3590,1124,13602,75570,1310,78,0,176,180,89818,63626,32,6,0,0,90452,56,38,0,0,0,0,0,0,0,0,422,298,86,0,0,1634,338,80,8,0,0,0,0,725870,71.68,54,8240,11436,4042,3174,15212,55356,142,0,0,0,0,0
neg,114,0,10,10,0,0,0,0,0,0,34,17640,3116,0,0,0,7788,0,0,0,0,0,15914,9556,15912,2706,0,0,0,0,28,24,0,0,0,0,0,0,0,10302,10488,0,1426,230,230,1892,876,16128,8,0,0,0,14168,3634,986,626,526,156,448,100,30,116,31850,2,4,68,0,7788,436,8078,7736,,,,,,,,,15620,114.37,31850,31850,31838,71,14,2936,31520,20862,1209600,862,0,12,0,9796.8,0,10064.64,10,50,0,0,0,7296,11366,2078,46,4,0,0,10,56,31850,0,1098,30,270,1598,1564,5492,8370,2298,70,0,8,76,9780,1532,0,6,0,0,10648,110,128,0,0,0,0,0,0,0,0,384,0,0,0,0,418,106,480,48,0,0,0,0,0,251.08,86,11388,5188,664,260,380,286,1696,928,0,0,0,0
neg,39774,,170,164,0,0,0,0,0,0,488,591034,1193106,742220,44468,0,1097894,0,0,0,0,0,2439336,2267590,238514,140968,0,0,0,0,274,52,0,0,0,0,0,47248,626730,1897338,0,0,1190,496,806,7594,1877832,683366,32,0,0,0,881354,547360,347630,353336,301246,130502,9888,0,0,0,2678244,0,2,12,4,1097894,22868,147676,90360,109780,102940,,,,,,,21820,39774.79,2678244,2678244,2692434,10724,34350,23950,254380,2571316,1209600,82134,2,62,0,2099941.44,0,469401.6,0,0,0,0,0,70170,850722,877406,712178,51480,8888,472,8,14,2678244,,2992,426,1140,367564,120002,1242994,832990,3202,6,0,254,166,2072964,78,96,36,0,22,2117082,2622,264,0,0,0,0,0,0,0,0,11308,32822,10458,0,0,79574,14822,3904160,470384,0,0,0,0,0,770.18,934,488050,406110,244506,127246,258344,213188,203506,167136,433808,29422,0,0
pos,426366,,,,,,0,65738,991498,7375520,15844716,13628884,5940540,776794,29318,0,14348292,0,1662,,4353890,6466656,32749576,34204590,8738050,2307146,,0,0,0,,,0,0,0,0,0,0,87288,27586184,16979536,0,256778,192230,543286,568106,2988010,40103602,940,56,0,0,17554802,12987876,4229154,2695474,1928704,1745588,2186964,1259572,64568,306,45869864,,,,,14348292,727126,2859618,5847382,229080,216120,214380,198020,213760,177860,201120,183320,233920,426366.81,45869864,45869864,45530194,152715,,,895560,44653008,1209600,,,,,30684995.52,0,13867599.36,8206,25812,160400,2548660,7898916,10507626,12295092,9666762,1432126,130326,13008,92,,,45869864,,58450,28524,188086,12318642,3855582,19205128,8535030,463562,4,0,,,,,,,,,,,,,,,,,,,,264858,,,,,,,,,,,,,,37318.64,47744,14528384,11736934,4656802,1029150,4228490,4767554,2846576,847814,11304,0,,
